checksumStart,logTime,missionTime,roll,pitch,heading,airSpeed,elevator,aileron,alfa,betha,standAngle,pressure,pressureAlt,ax,ay,az,gx,gy,gz,lc1,lc2,lc3,lc4,temprature,voltage,GPSSats,GPSLat,GPSLong,GPSAlt,GPSSpeed,checksumEnd201,3840,98412,0,0,352,3.46,9,0,-56,6,0,88118,1162,-0.05,-0.22,9.80,-0.12,-0.00,0.06,1512,1037,-113,-4,25,5,0,  0.000000,  0.000000,0.00,0.00,254
201,4126,98701,-1,0,352,4.89,9,0,-57,5,0,88123,1162,-0.00,-0.19,9.80,-0.06,0.06,0.06,1509,1036,-114,-4,25,5,0,  0.000000,  0.000000,0.00,0.00,254
201,4414,98988,-1,0,351,3.46,9,0,-56,6,0,88120,1162,-0.03,-0.22,9.80,-0.12,-0.00,-0.00,1525,1031,-113,-4,25,8,0,  0.000000,  0.000000,0.00,0.00,254
201,4701,99275,-1,0,351,4.89,9,0,-57,5,0,88122,1162,-0.01,-0.21,9.80,0.25,-0.12,-0.06,1518,1034,-114,-4,25,6,0,  0.000000,  0.000000,0.00,0.00,254
201,4989,99562,-1,0,352,-0.00,9,0,-56,6,0,88119,1162,-0.04,-0.14,9.80,0.31,-0.19,0.06,1507,1032,-114,-4,25,5,0,  0.000000,  0.000000,0.00,0.00,254
201,5275,99850,-1,0,351,5.99,9,0,-56,5,0,88120,1162,-0.01,-0.16,9.80,0.25,-0.06,-0.12,1502,1032,-112,-4,25,8,0,  0.000000,  0.000000,0.00,0.00,254
201,5467,100136,-1,0,352,3.46,9,0,-56,5,0,88121,1162,-0.07,-0.27,9.80,0.13,0.06,-0.19,1504,1035,-111,-4,25,7,0,  0.000000,  0.000000,0.00,0.00,254
201,5659,100327,0,0,352,3.46,9,0,-57,5,0,88121,1162,-0.06,-0.17,9.80,-0.06,0.06,0.06,1520,1036,-111,-4,25,8,0,  0.000000,  0.000000,0.00,0.00,254
201,5850,100518,-1,0,352,4.89,9,0,-56,5,0,88123,1162,-0.01,-0.05,9.80,0.06,-0.00,-0.06,1529,1025,-113,-4,25,7,0,  0.000000,  0.000000,0.00,0.00,254
201,6042,100711,-1,0,351,4.89,9,0,-57,5,0,88124,1162,-0.06,-0.17,9.80,0.19,-0.00,-0.12,1509,1038,-113,-4,25,8,0,  0.000000,  0.000000,0.00,0.00,254
201,6233,100902,-1,0,352,4.89,9,0,-56,5,0,88121,1162,-0.01,-0.26,9.80,-0.48,-0.06,-0.06,1501,1039,-113,-4,25,8,0,  0.000000,  0.000000,0.00,0.00,254
201,6424,101094,0,0,352,4.89,9,0,-57,6,0,88122,1162,-0.02,-0.12,9.80,-0.12,-0.00,0.12,1523,1028,-113,-4,25,5,0,  0.000000,  0.000000,0.00,0.00,254
201,6616,101284,-1,0,352,3.46,9,0,-56,6,0,88123,1162,-0.05,-0.23,9.80,-0.48,0.12,0.06,1500,1041,-113,-4,25,5,0,  0.000000,  0.000000,0.00,0.00,254
201,6806,101476,0,0,352,3.46,9,0,-56,6,0,88123,1162,0.04,-0.18,9.80,-0.30,-0.00,0.12,1509,1033,-113,-4,25,6,0,  0.000000,  0.000000,0.00,0.00,254
201,6997,101667,0,0,352,3.46,9,0,-56,6,0,88123,1162,0.04,-0.16,9.80,0.00,0.06,-0.00,1519,1032,-115,-4,25,8,0,  0.000000,  0.000000,0.00,0.00,254
201,7285,101859,-1,0,352,3.46,9,0,-56,5,0,88123,1162,0.03,-0.18,9.80,-0.12,-0.00,-0.06,1497,1039,-113,-4,25,5,0,  0.000000,  0.000000,0.00,0.00,254
201,7573,102147,0,0,352,3.46,9,0,-56,5,0,88123,1162,-0.01,-0.22,9.80,-0.24,0.30,-0.00,1528,1035,-114,-4,25,6,0,  0.000000,  0.000000,0.00,0.00,254
201,7764,102432,0,0,352,3.46,9,0,-57,5,0,88121,1162,0.01,-0.16,9.80,-0.18,-0.00,-0.06,1497,1040,-114,-4,25,5,0,  0.000000,  0.000000,0.00,0.00,254
