checksumStart,logTime,missionTime,roll,pitch,heading,airSpeed,elevator,aileron,alfa,betha,standAngle,pressure,pressureAlt,ax,ay,az,gx,gy,gz,lc1,lc2,lc3,lc4,temprature,voltage,GPSSats,GPSLat,GPSLong,GPSAlt,GPSSpeed,checksumEnd
201,62252,1221185,-2,10,326,1.14,9,0,-51,-29,10,87431,1226,1.91,-0.38,10.15,-0.07,-0.24,0.07,137,1074,-41,3,24,100,8, 35.702141, 51.350769,1243.58,0.04,254

201,62540,1221472,-1,10,326,1.22,9,0,-50,-29,10,87433,1226,1.88,-0.45,10.17,0.11,-0.30,-0.05,140,1074,-41,3,24,100,8, 35.702141, 51.350769,1243.58,0.04,254

201,62731,1221761,-2,10,326,1.22,9,0,-51,-29,10,87430,1226,1.90,-0.39,10.11,0.11,0.07,0.07,143,1074,-41,3,24,100,8, 35.702141, 51.350769,1243.58,0.04,254

201,63019,1221950,-1,10,326,1.22,9,0,-50,-29,10,87434,1226,1.92,-0.41,10.13,-0.01,0.07,0.01,141,1074,-41,2,24,100,8, 35.702141, 51.350769,1243.58,0.04,254

201,63305,1222238,-2,10,326,1.22,9,0,-51,-29,10,87430,1226,1.92,-0.46,10.14,0.05,-0.05,0.13,141,1074,-41,2,24,100,8, 35.702141, 51.350769,1243.58,0.04,254

201,63593,1222524,-2,10,326,1.22,9,0,-51,-29,10,87429,1226,1.97,-0.39,10.12,-0.01,-0.05,0.07,138,1075,-41,2,24,100,8, 35.702141, 51.350769,1243.58,0.04,254

201,63881,1222813,-2,10,326,1.14,9,0,-51,-29,10,87431,1226,1.81,-0.41,10.10,-0.01,-0.11,-0.05,142,1074,-41,2,24,100,8, 35.702141, 51.350769,1243.58,0.04,254

201,64168,1223100,-2,11,326,1.07,9,0,-51,-29,11,87429,1226,1.96,-0.40,10.14,-0.01,-0.24,-0.05,142,1074,-41,2,24,100,8, 35.702141, 51.350769,1243.58,0.04,254

201,64550,1223387,-2,10,326,1.14,9,0,-50,-29,10,87430,1227,1.93,-0.41,10.10,0.05,-0.11,0.01,141,1075,-41,2,24,100,8, 35.702141, 51.350769,1243.58,0.04,254

201,64838,1223770,-2,10,326,1.22,9,0,-51,-29,10,87431,1226,1.89,-0.44,10.22,-0.01,-0.11,0.01,142,1074,-41,2,24,100,8, 35.702141, 51.350769,1243.58,0.04,254

201,65029,1224056,-2,10,326,1.14,9,0,-51,-29,10,87427,1226,1.90,-0.32,10.08,-0.01,-0.17,0.01,142,1074,-41,2,24,100,8, 35.702141, 51.350769,1243.58,0.04,254

201,65222,1224248,-1,10,326,1.14,9,0,-51,-29,10,87427,1226,1.93,-0.39,10.21,-0.01,-0.30,-0.05,143,1074,-41,3,24,100,8, 35.702141, 51.350769,1243.58,0.04,254

201,65412,1224439,-1,10,326,1.22,9,0,-51,-29,10,87429,1226,1.94,-0.37,10.05,0.05,0.13,-0.12,139,1074,-41,2,24,100,8, 35.702141, 51.350769,1243.58,0.04,254

201,65700,1224632,-2,10,326,1.14,9,0,-51,-29,10,87430,1226,2.01,-0.40,10.17,-0.13,-0.11,-0.05,146,1074,-41,3,24,100,8, 35.702141, 51.350769,1243.58,0.04,254

201,65986,1224920,-2,10,326,1.14,9,0,-51,-29,10,87429,1226,1.89,-0.40,10.05,0.05,-0.11,0.13,143,1074,-41,3,24,100,8, 35.702141, 51.350769,1243.58,0.04,254

201,66273,1225205,-2,10,326,1.22,9,0,-51,-29,10,87432,1227,1.93,-0.41,10.17,0.24,-0.17,0.01,143,1075,-41,3,24,100,8, 35.702141, 51.350769,1243.58,0.04,254

201,66561,1225491,-2,10,327,1.14,9,0,-51,-29,10,87429,1226,1.95,-0.39,10.06,0.24,-0.05,-0.05,141,1074,-41,2,24,100,8, 35.702141, 51.350769,1243.58,0.04,254

201,66848,1225781,-2,10,326,1.07,9,0,-51,-29,10,87430,1226,1.90,-0.38,10.22,0.17,-0.17,-0.05,142,1074,-41,2,24,100,8, 35.702141, 51.350769,1243.58,0.04,254

201,67230,1226066,-2,10,327,1.14,9,0,-51,-29,10,87427,1227,1.95,-0.44,10.14,-0.07,-0.17,0.19,143,1074,-41,3,24,100,8, 35.702141, 51.350769,1243.58,0.04,254

201,67518,1226449,-2,10,326,1.14,9,0,-50,-29,10,87432,1227,1.87,-0.42,10.03,-0.01,-0.11,0.01,143,1075,-41,2,24,100,8, 35.702141, 51.350769,1243.58,0.04,254

201,67804,1226737,-2,10,327,1.14,9,0,-51,-29,10,87428,1227,1.89,-0.41,10.02,0.11,0.01,-0.05,141,1074,-41,2,24,100,8, 35.702141, 51.350769,1243.58,0.04,254

201,68092,1227024,-2,10,326,1.14,9,0,-51,-29,10,87429,1226,1.90,-0.46,10.11,-0.07,-0.24,0.07,142,1075,-41,2,24,100,8, 35.702141, 51.350769,1243.58,0.04,254

201,68474,1227311,-2,10,327,1.22,9,0,-51,-29,10,87428,1227,1.92,-0.43,10.14,-0.01,-0.17,0.01,141,1074,-41,3,24,100,8, 35.702141, 51.350769,1243.58,0.04,254

201,68763,1227695,-2,10,326,1.22,9,0,-51,-29,10,87431,1226,1.93,-0.40,10.20,0.11,0.01,0.13,143,1074,-41,2,24,100,8, 35.702141, 51.350769,1243.58,0.04,254

201,68953,1227980,-1,10,326,1.22,9,0,-51,-29,10,87427,1227,1.93,-0.33,10.08,0.05,-0.11,0.01,140,1074,-41,2,24,100,8, 35.702141, 51.350769,1243.58,0.04,254

201,69144,1228172,-2,10,326,1.07,9,0,-50,-29,10,87430,1227,1.94,-0.39,10.22,0.05,0.01,0.01,144,1074,-41,2,24,100,8, 35.702141, 51.350769,1243.58,0.04,254

201,69336,1228362,-2,10,326,1.22,9,0,-51,-29,10,87427,1227,1.92,-0.38,10.15,0.11,0.01,-0.05,145,1075,-41,2,24,100,8, 35.702141, 51.350769,1243.58,0.04,254

201,69527,1228555,-2,10,326,1.22,9,0,-50,-29,10,87432,1227,1.86,-0.39,10.16,0.11,0.01,0.01,140,1074,-41,2,24,100,8, 35.702141, 51.350769,1243.58,0.04,254

201,69719,1228747,-2,10,326,1.22,9,0,-51,-29,10,87428,1227,1.90,-0.38,10.12,-0.01,-0.17,0.13,144,1074,-41,3,24,100,8, 35.702126, 51.350750,1243.58,0.06,254

201,69910,1228938,-2,10,326,1.22,9,0,-51,-28,10,87430,1227,1.95,-0.39,10.19,0.11,-0.11,0.01,137,1074,-41,3,24,100,8, 35.702126, 51.350750,1243.58,0.06,254

201,70101,1229129,-2,10,326,1.14,9,0,-51,-29,10,87428,1226,1.93,-0.38,10.14,0.05,-0.17,0.01,139,1073,-41,2,24,100,8, 35.702126, 51.350750,1243.58,0.06,254

201,70294,1229321,-2,10,326,1.14,9,0,-51,-29,10,87431,1227,1.91,-0.40,10.16,0.11,-0.05,0.19,143,1074,-41,2,24,100,8, 35.702126, 51.350750,1243.58,0.06,254

201,70485,1229511,-2,10,326,1.22,9,0,-51,-29,10,87432,1227,1.87,-0.45,10.13,0.11,-0.11,0.01,140,1074,-41,2,24,100,8, 35.702126, 51.350750,1243.58,0.06,254

201,70676,1229705,-1,11,326,1.22,9,0,-51,-29,11,87431,1227,1.91,-0.40,10.17,0.17,-0.24,-0.05,140,1074,-41,2,24,100,8, 35.702126, 51.350750,1243.58,0.06,254

201,70964,1229895,-2,10,326,1.14,9,0,-51,-29,10,87429,1227,1.90,-0.41,10.06,0.05,-0.24,0.07,142,1074,-41,3,24,100,8, 35.702126, 51.350750,1243.58,0.06,254

201,71251,1230182,-2,10,327,1.14,9,0,-51,-29,10,87426,1227,1.93,-0.43,10.16,-0.01,-0.05,-0.05,145,1074,-41,3,24,100,8, 35.702126, 51.350750,1243.58,0.06,254

201,71538,1230469,-2,10,326,1.14,9,0,-51,-29,10,87432,1227,1.96,-0.35,10.18,0.11,-0.11,0.07,142,1074,-41,3,24,100,8, 35.702126, 51.350750,1243.58,0.06,254

201,71824,1230757,-2,10,326,1.14,9,0,-51,-29,10,87426,1227,1.90,-0.39,10.09,0.05,0.01,0.01,145,1074,-41,3,24,100,8, 35.702126, 51.350750,1243.58,0.06,254

201,72016,1231043,-2,10,326,1.22,9,0,-51,-29,10,87427,1227,1.96,-0.36,10.11,0.11,-0.11,0.13,140,1074,-41,3,24,100,8, 35.702126, 51.350750,1243.58,0.06,254

201,72303,1231235,-2,10,326,1.14,9,0,-50,-29,10,87431,1226,1.93,-0.42,10.09,0.05,-0.05,0.01,139,1074,-41,2,24,100,8, 35.702126, 51.350750,1243.58,0.06,254

201,72590,1231521,-1,11,326,1.14,10,0,-51,-29,11,87431,1227,1.95,-0.41,10.12,0.05,-0.17,0.07,138,1075,-41,3,24,100,8, 35.702126, 51.350750,1243.58,0.06,254

201,72878,1231810,-2,10,326,1.14,9,0,-51,-29,10,87427,1227,1.88,-0.38,10.16,0.11,-0.11,-0.05,142,1074,-41,3,24,100,8, 35.702122, 51.350739,1243.58,0.04,254

201,73069,1232097,-2,10,327,1.14,9,0,-51,-29,10,87429,1226,1.92,-0.40,10.15,0.17,-0.36,0.13,141,1074,-41,2,24,100,8, 35.702122, 51.350739,1243.58,0.04,254

201,73260,1232288,-2,10,326,1.14,9,0,-50,-29,10,87428,1227,1.93,-0.39,10.15,0.05,-0.11,0.07,141,1074,-41,2,24,100,8, 35.702122, 51.350739,1243.58,0.04,254

201,73452,1232479,-2,10,327,1.22,9,0,-51,-29,10,87429,1226,1.94,-0.34,10.16,-0.01,-0.05,-0.05,140,1074,-41,2,24,100,8, 35.702122, 51.350739,1243.58,0.04,254

201,73739,1232672,-2,10,326,1.14,9,0,-51,-29,10,87430,1227,1.92,-0.40,10.12,0.11,0.01,0.01,137,1073,-41,3,24,100,8, 35.702122, 51.350739,1243.58,0.04,254

201,74029,1232958,-2,10,326,1.14,9,0,-50,-29,10,87431,1227,1.88,-0.33,10.12,-0.01,-0.17,0.07,141,1074,-41,2,24,100,8, 35.702122, 51.350739,1243.58,0.04,254

201,74219,1233246,-2,10,326,1.07,9,0,-50,-29,10,87429,1227,1.97,-0.41,10.18,-0.07,-0.11,-0.05,140,1074,-41,2,24,100,8, 35.702122, 51.350739,1243.58,0.04,254

201,74411,1233436,-2,10,326,1.14,9,0,-51,-29,10,87430,1226,1.91,-0.40,10.18,-0.01,-0.11,0.01,144,1074,-41,3,24,100,8, 35.702122, 51.350739,1243.58,0.04,254

201,74601,1233629,-2,10,327,1.14,9,0,-51,-29,10,87431,1227,1.94,-0.42,10.17,0.11,0.01,0.01,138,1074,-41,3,24,100,8, 35.702122, 51.350739,1243.58,0.04,254

201,74792,1233819,-2,10,326,1.07,9,0,-51,-29,10,87429,1227,1.99,-0.32,10.17,0.11,-0.11,0.07,143,1075,-41,3,24,100,8, 35.702122, 51.350739,1243.58,0.04,254

201,75080,1234012,-2,10,327,1.14,9,0,-51,-29,10,87428,1227,1.97,-0.44,10.19,0.11,-0.17,0.07,146,1074,-41,2,24,100,8, 35.702122, 51.350739,1243.58,0.04,254

201,75367,1234298,-1,10,326,1.14,9,0,-51,-29,10,87426,1227,1.96,-0.44,10.18,-0.07,-0.05,-0.12,142,1074,-41,3,24,100,8, 35.702122, 51.350739,1243.58,0.04,254

201,75654,1234586,-2,11,326,1.22,9,0,-51,-29,11,87428,1227,1.97,-0.43,10.05,0.11,0.01,-0.05,144,1074,-41,3,24,100,8, 35.702122, 51.350739,1243.58,0.04,254

201,75941,1234873,-2,10,326,1.14,9,0,-51,-29,10,87431,1226,1.95,-0.39,10.08,-0.13,-0.05,0.01,139,1074,-41,2,24,100,8, 35.702122, 51.350727,1243.58,0.04,254

201,76325,1235160,-1,10,327,1.22,9,0,-51,-29,10,87428,1227,1.97,-0.39,10.19,-0.01,-0.05,0.01,141,1075,-41,2,24,100,8, 35.702122, 51.350727,1243.58,0.04,254

201,76611,1235543,-2,10,326,1.14,9,0,-51,-29,10,87428,1227,1.95,-0.41,10.22,0.11,0.01,0.07,145,1074,-41,3,24,100,8, 35.702122, 51.350727,1243.58,0.04,254

201,76899,1235829,-1,10,326,1.14,9,0,-50,-29,10,87427,1227,1.95,-0.36,10.09,0.30,-0.05,-0.05,142,1074,-41,3,24,100,8, 35.702122, 51.350727,1243.58,0.04,254

201,77090,1236117,-2,10,326,1.14,10,0,-50,-29,10,87429,1227,1.88,-0.39,10.18,-0.07,-0.05,0.07,142,1074,-41,3,24,100,8, 35.702122, 51.350727,1243.58,0.04,254

201,77281,1236308,-2,11,326,1.07,9,0,-50,-29,11,87430,1227,1.95,-0.40,10.15,0.05,0.01,0.13,140,1074,-41,2,24,100,8, 35.702122, 51.350727,1243.58,0.04,254

201,77473,1236499,-2,10,326,1.14,9,0,-50,-29,10,87429,1227,1.93,-0.37,12.07,-0.01,-0.36,0.07,146,1074,-41,3,24,100,8, 35.702122, 51.350727,1243.58,0.04,254

201,77760,1236692,-2,10,326,1.14,9,0,-50,-29,10,87427,1227,1.92,-0.36,10.14,0.17,-0.17,0.01,144,1074,-41,2,24,100,8, 35.702122, 51.350727,1243.58,0.04,254

201,78047,1236978,-2,10,326,1.14,9,0,-51,-28,10,87426,1227,1.93,-0.36,10.13,-0.01,0.01,0.01,140,1074,-41,2,24,100,8, 35.702122, 51.350727,1243.58,0.04,254

201,78335,1237265,-2,10,326,1.22,9,0,-51,-29,10,87426,1227,1.95,-0.39,10.20,0.11,-0.17,0.07,144,1074,-41,3,24,100,8, 35.702122, 51.350727,1243.58,0.04,254

201,78622,1237553,-2,10,327,1.14,9,0,-51,-29,10,87426,1227,1.94,-0.42,10.18,0.05,-0.17,0.07,142,1074,-41,2,24,100,8, 35.702122, 51.350727,1243.58,0.04,254

201,78909,1237840,-2,10,326,1.14,9,0,-50,-29,10,87428,1227,1.93,-0.44,10.11,0.11,-0.05,0.07,141,1074,-41,3,24,100,8, 35.702122, 51.350716,1243.58,0.05,254

201,79196,1238127,-2,10,326,1.14,9,0,-51,-29,10,87427,1226,1.91,-0.40,10.22,-0.01,0.07,0.13,141,1074,-41,3,24,100,8, 35.702122, 51.350716,1243.58,0.05,254

201,79483,1238414,-1,10,326,1.22,9,0,-51,-29,10,87426,1227,1.91,-0.37,10.12,0.11,-0.17,-0.12,143,1075,-41,3,24,100,8, 35.702122, 51.350716,1243.58,0.05,254

201,79770,1238702,-2,10,326,1.14,9,0,-50,-29,10,87426,1227,1.93,-0.39,10.20,0.17,-0.17,0.07,142,1074,-41,2,24,100,8, 35.702122, 51.350716,1243.58,0.05,254

201,80058,1238988,-2,10,327,1.22,9,0,-51,-29,10,87429,1227,1.93,-0.46,10.12,0.17,-0.11,0.19,142,1074,-41,2,24,100,8, 35.702122, 51.350716,1243.58,0.05,254

201,80440,1239275,-2,11,326,1.14,9,0,-51,-29,11,87424,1227,1.94,-0.32,10.17,0.17,-0.11,-0.05,144,1074,-41,2,24,100,8, 35.702122, 51.350716,1243.58,0.05,254

201,80823,1239659,-2,10,326,1.22,9,0,-50,-29,10,87424,1227,1.90,-0.41,10.12,-0.01,0.01,0.01,143,1074,-41,2,24,100,8, 35.702122, 51.350716,1243.58,0.05,254

