checksumStart,logTime,missionTime,roll,pitch,heading,airSpeed,elevator,aileron,alfa,betha,standAngle,pressure,pressureAlt,ax,ay,az,gx,gy,gz,lc1,lc2,lc3,lc4,temprature,voltage,GPSSats,GPSLat,GPSLong,GPSAlt,GPSSpeed,checksumEnd201,5801,85669,0,1,349,3.46,9,0,-50,5,1,88208,1153,0.26,-0.18,9.79,-0.04,0.03,0.14,1481,1055,-87,2,26,0,0, 35.701920, 51.350903,0.00,0.10,254
201,6088,85959,-1,1,348,4.89,9,0,-51,6,1,88210,1154,0.23,-0.15,9.80,0.02,0.21,-0.16,1482,1055,-87,2,26,0,0, 35.701920, 51.350903,0.00,0.10,254
201,6376,86245,-1,1,348,4.89,9,0,-51,5,1,88211,1153,0.16,-0.16,9.80,0.02,-0.03,0.14,1479,1055,-87,2,26,0,0, 35.701920, 51.350903,0.00,0.10,254
201,6758,86533,-1,1,348,4.89,9,0,-50,6,1,88210,1153,0.26,-0.20,9.79,-0.04,0.21,-0.10,1482,1055,-87,2,26,0,0, 35.701920, 51.350903,0.00,0.10,254
201,6950,86917,0,1,348,3.46,9,0,-50,6,1,88211,1153,0.23,-0.12,9.80,-0.04,0.03,-0.04,1481,1055,-87,2,26,0,0, 35.701920, 51.350903,0.00,0.10,254
201,7141,87107,-1,1,348,4.89,9,0,-51,6,1,88211,1153,0.24,-0.18,9.80,-0.10,-0.21,-0.10,1483,1055,-87,2,26,0,0, 35.701920, 51.350903,0.00,0.10,254
201,7332,87299,0,1,348,4.89,9,0,-50,5,1,88213,1153,0.30,-0.17,9.79,0.08,-0.03,0.08,1482,1055,-87,2,26,0,0, 35.701920, 51.350903,0.00,0.10,254
201,7524,87489,-1,1,348,4.89,9,0,-51,5,1,88212,1153,0.27,-0.21,9.79,-0.04,-0.09,0.02,1480,1055,-87,2,26,0,0, 35.701920, 51.350903,0.00,0.10,254
201,7715,87681,0,1,348,4.89,9,0,-50,5,1,88213,1153,0.25,-0.18,9.80,-0.04,-0.09,-0.04,1482,1055,-87,2,26,0,0, 35.701920, 51.350903,0.00,0.10,254
201,8003,87873,-1,1,348,5.99,9,0,-51,5,1,88212,1154,0.27,-0.13,9.80,0.20,-0.03,0.14,1483,1055,-87,2,26,0,0, 35.701920, 51.350903,0.00,0.10,254
201,8290,88160,0,1,348,4.89,9,0,-51,5,1,88210,1153,0.23,-0.19,9.80,0.14,-0.09,-0.22,1482,1055,-87,2,26,0,0, 35.701992, 51.350834,0.00,0.03,254
201,8480,88446,0,1,348,5.99,9,0,-51,5,1,88210,1154,0.29,-0.18,9.79,0.14,0.09,-0.04,1481,1055,-87,2,26,0,0, 35.701992, 51.350834,0.00,0.03,254
201,8672,88637,-1,1,348,4.89,9,0,-50,5,1,88211,1154,0.23,-0.27,9.79,0.08,-0.15,0.02,1481,1055,-87,2,26,0,0, 35.701992, 51.350834,0.00,0.03,254
201,8864,88828,0,1,349,3.46,9,0,-51,5,1,88209,1154,0.21,-0.11,9.80,0.02,-0.03,0.08,1480,1055,-87,2,26,0,0, 35.701992, 51.350834,0.00,0.03,254
201,9150,89021,-1,1,348,3.46,9,0,-51,6,1,88210,1154,0.26,-0.21,9.79,0.08,0.09,-0.10,1479,1055,-87,2,26,0,0, 35.701992, 51.350834,0.00,0.03,254
201,9342,89308,-1,1,349,3.46,9,0,-51,6,1,88209,1153,0.24,-0.15,9.80,-0.10,0.03,0.08,1479,1055,-87,2,26,0,0, 35.701992, 51.350834,0.00,0.03,254
201,9534,89498,-1,1,349,4.89,9,0,-50,6,1,88213,1153,0.25,-0.15,9.80,-0.04,0.03,-0.22,1480,1055,-87,2,26,0,0, 35.701992, 51.350834,0.00,0.03,254
201,9725,89690,0,1,348,4.89,9,0,-51,5,1,88209,1154,0.26,-0.13,9.80,0.08,0.03,-0.16,1482,1055,-87,2,26,0,0, 35.701992, 51.350834,0.00,0.03,254
201,9917,89882,0,1,348,3.46,9,0,-51,5,1,88211,1154,0.21,-0.17,9.80,-0.16,-0.03,-0.10,1481,1055,-87,2,26,0,0, 35.701992, 51.350834,0.00,0.03,254
201,10109,90074,-1,1,348,4.89,9,0,-50,6,1,88211,1153,0.19,-0.15,9.80,-0.16,-0.27,0.08,1481,1055,-87,2,26,0,0, 35.702057, 51.350750,0.00,0.06,254
201,10300,90265,-1,1,348,4.89,9,0,-51,5,1,88213,1154,0.26,-0.12,9.80,0.27,0.03,-0.04,1480,1055,-87,2,26,0,0, 35.702057, 51.350750,0.00,0.06,254
201,10587,90456,-1,1,348,3.46,9,0,-50,6,1,88208,1153,0.28,-0.17,9.79,0.20,-0.15,-0.10,1480,1055,-87,2,26,0,0, 35.702057, 51.350750,0.00,0.06,254
201,10874,90742,-1,1,348,4.89,9,0,-50,6,1,88207,1154,0.27,-0.07,9.80,0.02,-0.03,0.02,1480,1055,-87,2,26,0,0, 35.702057, 51.350750,0.00,0.06,254
201,11161,91031,0,1,349,4.89,9,0,-51,6,1,88211,1154,0.26,-0.10,9.80,0.02,0.09,-0.04,1480,1055,-87,2,26,0,0, 35.702057, 51.350750,0.00,0.06,254
201,11448,91317,0,1,348,3.46,9,0,-51,6,1,88211,1154,0.24,-0.16,9.80,-0.04,-0.09,0.02,1480,1055,-87,2,26,0,0, 35.702057, 51.350750,0.00,0.06,254
201,11639,91604,-1,1,348,5.99,9,0,-51,6,1,88209,1154,0.26,-0.14,9.80,0.02,-0.03,-0.10,1481,1056,-86,2,26,0,0, 35.702057, 51.350750,0.00,0.06,254
201,11927,91795,-1,1,348,4.89,9,0,-51,5,1,88212,1154,0.20,-0.25,9.79,0.08,0.09,-0.16,1481,1055,-87,2,26,0,0, 35.702057, 51.350750,0.00,0.06,254
201,12213,92084,-1,1,348,3.46,9,0,-50,6,1,88207,1154,0.31,-0.20,9.79,-0.10,-0.03,0.02,1479,1055,-87,2,26,0,0, 35.702057, 51.350750,0.00,0.06,254
201,12405,92370,0,1,348,4.89,9,0,-51,6,1,88209,1154,0.31,-0.17,9.79,-0.04,0.03,-0.04,1482,1055,-87,2,26,0,0, 35.702057, 51.350750,0.00,0.06,254
201,12596,92561,0,1,348,5.99,9,0,-51,5,1,88211,1153,0.20,-0.22,9.80,-0.22,0.09,0.02,1481,1055,-87,2,26,0,0, 35.702057, 51.350750,0.00,0.06,254
201,12788,92751,0,1,348,4.89,9,0,-51,6,1,88210,1154,0.24,-0.14,9.80,-0.04,-0.09,-0.10,1481,1055,-87,2,26,0,0, 35.702057, 51.350750,0.00,0.06,254
201,13074,92945,-1,1,348,4.89,9,0,-51,5,1,88212,1153,0.26,-0.15,9.80,0.14,0.27,0.02,1481,1055,-87,2,26,0,0, 35.702057, 51.350750,0.00,0.06,254
201,13362,93231,-1,1,348,4.89,9,0,-51,5,1,88209,1154,0.26,-0.17,9.80,0.27,-0.03,-0.10,1479,1055,-87,2,26,0,0, 35.702057, 51.350750,0.00,0.06,254
201,13649,93518,-1,1,348,4.89,9,0,-51,5,1,88212,1153,0.22,-0.15,9.80,-0.16,0.09,0.02,1479,1055,-87,2,26,0,0, 35.702057, 51.350750,0.00,0.06,254
201,13843,93805,-1,1,348,4.89,9,0,-51,5,1,88210,1154,0.30,-0.19,9.79,-0.04,0.09,-0.10,1481,1055,-86,2,26,0,0, 35.702057, 51.350750,0.00,0.06,254
201,14032,93998,-1,1,348,4.89,9,0,-51,5,1,88210,1153,0.26,-0.17,9.79,0.02,-0.09,-0.04,1482,1055,-87,2,26,0,0, 35.702057, 51.350750,0.00,0.06,254
201,14224,94188,-1,1,348,5.99,9,0,-51,5,1,88211,1153,0.23,-0.19,9.80,-0.16,0.03,-0.04,1483,1055,-87,2,26,0,0, 35.702057, 51.350750,0.00,0.06,254
201,14510,94380,-1,1,348,4.89,9,0,-51,5,1,88212,1153,0.26,-0.17,9.79,0.08,0.09,-0.16,1480,1055,-86,2,26,0,0, 35.702057, 51.350750,0.00,0.06,254
201,14797,94666,0,1,349,3.46,9,0,-51,5,1,88210,1153,0.25,-0.18,9.80,0.08,-0.15,0.02,1481,1055,-86,2,26,0,0, 35.702057, 51.350750,0.00,0.06,254
201,15085,94954,0,1,349,4.89,9,0,-51,6,1,88212,1153,0.23,-0.17,9.80,-0.10,0.03,-0.04,1481,1055,-87,2,26,0,0, 35.702057, 51.350750,0.00,0.06,254
201,15374,95241,-1,1,349,4.89,9,0,-50,5,1,88210,1154,0.25,-0.20,9.79,0.14,0.03,-0.10,1481,1055,-87,2,26,0,0, 35.702057, 51.350750,0.00,0.06,254
201,15659,95528,0,1,348,4.89,9,0,-51,5,1,88212,1153,0.22,-0.15,9.80,-0.10,0.09,0.02,1482,1056,-87,2,26,0,0, 35.702057, 51.350750,0.00,0.06,254
201,16042,95814,-1,1,348,4.89,9,0,-51,5,1,88210,1153,0.23,-0.13,9.80,0.08,-0.03,0.02,1483,1055,-86,2,26,0,0, 35.702057, 51.350750,0.00,0.06,254
201,16233,96199,-1,1,348,4.89,9,0,-50,6,1,88209,1154,0.20,-0.17,9.80,-0.10,0.09,0.02,1482,1056,-87,3,26,0,0, 35.702057, 51.350750,0.00,0.06,254
201,16425,96390,-1,1,348,4.89,9,0,-50,6,1,88212,1153,0.23,-0.15,9.80,0.08,-0.15,-0.04,1483,1055,-86,3,26,0,0, 35.702057, 51.350750,0.00,0.06,254
201,16616,96580,0,1,348,4.89,9,0,-51,5,1,88213,1154,0.29,-0.11,9.80,-0.04,-0.09,0.02,1480,1055,-86,2,26,0,0, 35.702057, 51.350750,0.00,0.06,254
201,16807,96772,0,1,348,4.89,9,0,-51,5,1,88211,1154,0.21,-0.18,9.80,0.14,0.15,-0.10,1481,1055,-87,2,26,0,0, 35.702057, 51.350750,0.00,0.06,254
201,17094,96964,0,1,349,4.89,9,0,-50,5,1,88210,1153,0.24,-0.17,9.80,-0.22,0.09,0.20,1480,1055,-87,2,26,0,0, 35.702057, 51.350750,0.00,0.06,254
201,17381,97251,-1,1,348,4.89,9,0,-50,5,1,88212,1153,0.29,-0.13,9.79,0.02,0.09,0.08,1481,1056,-87,3,26,0,0, 35.702057, 51.350750,0.00,0.06,254
