checksumStart,missionTime,roll,pitch,heading,airSpeed,elevator,aileron,alfa,betha,standAngle,pressure,pressureAlt,ax,ay,az,gx,gy,gz,lc1,lc2,lc3,lc4,temprature,voltage,GPSSats,GPSLat,GPSLong,GPSAlt,GPSSpeed,checksumEnd
201,423316,-2,14,327,1.00,3,3,0,0,19,88649,1113,2.61,-0.50,10.05,-7.36,-17.36,14.38,115,1088,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,423508,-2,14,327,1.00,3,3,0,0,19,88647,1113,2.65,-0.48,10.01,-7.05,-16.63,13.28,114,1088,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,423795,-2,14,327,1.00,3,3,0,0,19,88647,1113,2.66,-0.51,10.05,-5.53,-16.38,14.32,115,1088,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,424082,-3,14,327,1.00,3,3,0,0,18,88647,1113,2.63,-0.48,9.96,-8.15,-16.32,13.89,114,1088,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,424369,-2,14,327,1.00,3,3,0,0,19,88647,1113,2.68,-0.53,9.91,-6.63,-17.36,12.43,116,1088,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,424560,-2,14,327,1.00,3,3,0,0,18,88649,1113,2.66,-0.54,10.00,-6.99,-14.62,14.32,114,1087,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,424752,-3,15,327,1.00,3,3,0,0,19,88649,1113,2.65,-0.51,9.97,-6.08,-16.08,13.34,118,1087,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,425038,-2,14,327,1.00,3,3,0,0,18,88649,1113,2.62,-0.52,10.03,-6.50,-15.41,13.59,116,1088,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,425326,-2,14,327,1.00,3,3,0,0,19,88645,1113,2.63,-0.49,10.02,-6.14,-16.87,12.86,116,1087,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,425518,-2,14,327,1.00,3,3,0,0,19,88649,1113,2.66,-0.56,10.03,-7.42,-14.68,13.16,117,1087,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,425709,-3,14,327,1.00,3,3,0,0,19,88649,1113,2.65,-0.54,10.04,-5.83,-16.20,13.71,118,1088,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,425901,-2,14,327,1.00,3,3,0,0,19,88647,1113,2.62,-0.49,10.03,-6.14,-15.16,13.47,117,1087,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,426092,-2,14,327,1.00,3,3,0,0,19,88647,1113,2.68,-0.48,9.94,-5.96,-16.44,13.53,115,1088,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,426379,-2,14,327,1.00,3,3,0,0,19,88647,1113,2.66,-0.49,10.03,-6.81,-16.20,13.40,115,1088,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,426667,-3,14,327,1.00,3,3,0,0,18,88644,1113,2.64,-0.48,10.01,-6.87,-16.14,13.71,113,1087,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,426953,-2,14,327,1.00,3,3,0,0,19,88647,1113,2.66,-0.54,9.95,-6.20,-16.87,12.73,117,1087,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,427144,-2,14,327,1.00,3,3,0,0,18,88649,1113,2.57,-0.50,9.99,-6.63,-15.29,13.16,114,1087,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,427335,-3,14,327,1.00,3,3,0,0,19,88646,1113,2.62,-0.52,10.09,-7.18,-16.32,12.25,117,1087,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,427528,-2,14,327,1.00,3,3,0,0,18,88648,1113,2.65,-0.48,10.01,-6.50,-15.77,13.28,114,1088,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,427815,-2,14,327,1.00,3,3,0,0,19,88650,1113,2.62,-0.51,9.94,-6.02,-14.74,12.31,118,1087,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,428101,-2,14,327,1.00,3,3,0,0,18,88647,1113,2.61,-0.53,10.03,-6.20,-15.71,13.16,115,1088,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,428389,-3,15,327,1.00,3,3,0,0,18,88646,1113,2.60,-0.52,10.04,-5.77,-16.63,13.34,117,1087,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,428677,-3,15,327,1.00,3,3,0,0,19,88646,1113,2.57,-0.50,10.06,-4.61,-16.02,13.83,117,1088,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,428963,-2,14,327,1.00,3,3,0,0,19,88646,1113,2.69,-0.52,10.03,-6.08,-17.36,12.06,117,1088,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,429346,-2,14,327,1.00,3,3,0,0,18,88650,1113,2.65,-0.51,10.01,-6.14,-14.68,12.92,117,1088,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,429634,-3,14,327,1.00,3,3,0,0,19,88648,1113,2.63,-0.54,10.08,-6.87,-14.49,13.77,115,1087,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,429825,-2,14,327,1.00,3,3,0,0,18,88648,1113,2.67,-0.51,9.96,-6.38,-16.14,12.31,116,1087,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,430016,-2,14,327,1.00,3,3,0,0,19,88650,1113,2.70,-0.45,10.04,-6.44,-17.05,13.71,116,1088,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,430208,-2,14,327,1.00,3,3,0,0,18,88648,1113,2.64,-0.49,9.98,-7.18,-16.75,13.47,115,1088,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,430495,-2,15,327,1.00,3,3,0,0,19,88649,1113,2.67,-0.52,10.07,-7.54,-16.38,13.34,114,1088,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,430782,-3,14,327,1.00,3,3,0,0,19,88647,1113,2.62,-0.53,9.99,-6.63,-16.38,13.22,116,1087,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,431069,-2,14,327,1.00,3,3,0,0,18,88648,1113,2.64,-0.51,10.00,-6.50,-14.43,13.40,122,1087,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,431355,-3,14,327,1.00,3,3,0,0,19,88646,1113,2.61,-0.51,9.98,-5.35,-17.48,12.49,117,1087,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,431643,-2,14,327,1.00,3,3,0,0,19,88649,1113,2.64,-0.53,10.02,-5.65,-16.99,13.22,122,1087,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,431930,-3,15,327,1.00,3,3,0,0,18,88648,1113,2.66,-0.51,10.01,-6.75,-15.41,12.31,121,1087,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,432218,-3,14,327,1.00,3,3,0,0,19,88649,1113,2.67,-0.51,9.96,-6.08,-16.99,13.28,123,1087,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,432505,-2,14,327,1.00,3,3,0,0,19,88649,1113,2.65,-0.55,10.08,-6.26,-16.57,12.98,120,1087,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,432792,-2,14,327,1.00,3,3,0,0,18,88650,1113,2.63,-0.54,9.96,-5.77,-16.69,13.53,122,1087,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,433174,-2,14,327,1.00,3,3,0,0,18,88647,1113,2.70,-0.54,9.97,-6.14,-16.81,13.47,122,1087,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,433558,-2,14,327,1.00,3,3,0,0,18,88649,1113,2.65,-0.50,10.06,-5.77,-17.73,12.73,122,1087,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,433940,-2,14,327,1.00,3,3,0,0,18,88645,1113,2.67,-0.57,10.06,-5.90,-15.96,14.20,122,1087,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,434131,-3,14,327,1.00,3,3,0,0,18,88649,1113,2.56,-0.50,10.01,-6.20,-16.51,13.83,122,1087,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,434418,-3,14,327,1.00,3,3,0,0,19,88648,1113,2.73,-0.54,9.97,-5.53,-15.47,13.16,122,1087,1,-8,26,35.00,11, 35.702141, 51.350891,5.00,0.12,254

201,434707,-2,15,326,1.00,3,3,0,0,19,88647,1113,2.63,-0.48,9.92,-6.63,-16.32,12.79,124,1087,1,-8,26,35.00,11, 35.702122, 51.350834,5.00,0.12,254

201,434897,-3,14,327,1.00,3,3,0,0,19,88645,1113,2.60,-0.52,9.91,-6.08,-17.18,12.49,121,1087,1,-8,26,35.00,11, 35.702122, 51.350834,5.00,0.12,254

201,435089,-2,14,327,1.00,3,3,0,0,19,88647,1113,2.67,-0.50,9.95,-6.81,-14.92,14.69,120,1087,1,-8,26,35.00,11, 35.702122, 51.350834,5.00,0.12,254

201,435280,-2,14,327,1.00,3,3,0,0,19,88648,1113,2.62,-0.50,10.00,-6.75,-15.47,12.19,121,1087,1,-8,26,35.00,11, 35.702122, 51.350834,5.00,0.12,254

201,435472,-2,14,327,1.00,3,3,0,0,19,88647,1113,2.64,-0.50,10.02,-6.08,-15.96,13.95,121,1087,1,-8,26,35.00,11, 35.702122, 51.350834,5.00,0.12,254

201,435760,-3,14,327,1.00,3,3,0,0,19,88650,1113,2.64,-0.54,9.98,-6.63,-15.90,13.28,122,1087,1,-8,26,35.00,11, 35.702122, 51.350830,5.00,0.09,254

201,436045,-2,14,327,1.00,3,3,0,0,19,88645,1113,2.61,-0.50,10.00,-6.87,-15.47,14.32,123,1087,1,-8,26,35.00,11, 35.702122, 51.350830,5.00,0.09,254

201,436238,-2,14,327,1.00,3,3,0,0,18,88647,1113,2.64,-0.50,10.01,-5.65,-17.05,12.49,123,1087,1,-8,26,35.00,11, 35.702122, 51.350830,5.00,0.09,254

201,436428,-2,14,327,1.00,3,3,0,0,19,88647,1113,2.66,-0.50,9.94,-6.08,-16.32,12.43,121,1087,1,-8,26,35.00,11, 35.702122, 51.350830,5.00,0.09,254

201,436621,-2,14,327,1.00,3,3,0,0,19,88648,1113,2.63,-0.49,9.93,-6.08,-16.69,13.22,122,1087,1,-8,26,35.00,11, 35.702122, 51.350826,5.00,0.07,254

201,436811,-2,14,327,1.00,3,3,0,0,18,88646,1113,2.63,-0.52,9.96,-6.44,-16.99,12.92,120,1087,1,-8,26,35.00,11, 35.702122, 51.350826,5.00,0.07,254

201,437099,-2,14,327,1.00,3,3,0,0,18,88646,1113,2.65,-0.47,9.95,-7.05,-17.66,13.28,122,1087,1,-8,26,35.00,11, 35.702122, 51.350826,5.00,0.07,254

201,437386,-2,14,327,1.00,3,3,0,0,19,88648,1113,2.60,-0.53,9.96,-6.81,-15.84,12.98,122,1087,1,-8,26,35.00,11, 35.702122, 51.350826,5.00,0.07,254

201,437673,-2,14,327,1.00,3,3,0,0,18,88646,1113,2.67,-0.53,9.99,-7.05,-16.51,13.16,122,1087,1,-8,26,35.00,11, 35.702122, 51.350826,5.00,0.07,254

201,437960,-3,14,327,1.00,3,3,0,0,18,88645,1113,2.69,-0.45,10.02,-7.11,-15.77,12.92,120,1087,1,-8,26,35.00,11, 35.702122, 51.350826,5.00,0.07,254

201,438152,-2,14,327,1.00,3,3,0,0,18,88646,1113,2.70,-0.52,10.04,-5.90,-15.65,14.01,123,1087,1,-8,26,35.00,11, 35.702122, 51.350826,5.00,0.07,254

201,438438,-2,14,327,1.00,3,3,0,0,18,88649,1113,2.68,-0.54,9.93,-4.61,-16.08,12.55,119,1088,1,-8,26,35.00,11, 35.702122, 51.350826,5.00,0.07,254

201,438631,-2,14,327,1.00,3,3,0,0,19,88646,1113,2.68,-0.56,9.96,-7.54,-15.90,13.22,123,1087,1,-8,26,35.00,11, 35.702122, 51.350819,5.00,0.08,254

201,438821,-2,14,327,1.00,3,3,0,0,19,88647,1113,2.62,-0.55,10.02,-6.69,-14.86,13.10,120,1087,1,-8,26,35.00,11, 35.702122, 51.350819,5.00,0.08,254

201,439013,-3,14,327,1.00,3,3,0,0,18,88650,1113,2.62,-0.54,9.98,-6.20,-16.14,13.16,120,1087,1,-8,26,35.00,11, 35.702122, 51.350819,5.00,0.08,254

201,439204,-2,14,327,1.00,3,3,0,0,19,88648,1113,2.68,-0.53,10.04,-6.93,-15.35,13.28,122,1087,1,-8,26,35.00,11, 35.702122, 51.350819,5.00,0.08,254

201,439396,-2,14,327,1.00,3,3,0,0,18,88650,1113,2.60,-0.56,9.96,-4.74,-16.08,13.77,121,1087,1,-8,26,35.00,11, 35.702122, 51.350819,5.00,0.08,254

201,439588,-2,14,327,1.00,3,3,0,0,19,88649,1113,2.62,-0.48,10.05,-6.81,-15.35,13.28,121,1087,1,-8,26,35.00,11, 35.702122, 51.350819,5.00,0.08,254

201,439875,-2,14,327,1.00,3,3,0,0,18,88644,1113,2.67,-0.49,9.97,-7.24,-16.63,14.56,121,1087,1,-8,26,35.00,11, 35.702122, 51.350819,5.00,0.08,254

201,440162,-3,15,327,1.00,3,3,0,0,18,88648,1113,2.64,-0.55,10.06,-6.57,-16.32,13.10,121,1087,1,-8,26,35.00,11, 35.702122, 51.350819,5.00,0.08,254

201,440450,-2,15,327,1.00,3,3,0,0,19,88645,1113,2.71,-0.52,10.00,-6.69,-16.02,14.01,123,1087,1,-8,26,35.00,11, 35.702122, 51.350819,5.00,0.08,254

201,440736,-2,14,327,1.00,3,3,0,0,18,88646,1113,2.60,-0.49,9.95,-6.93,-15.23,13.40,119,1086,1,-8,26,35.00,11, 35.702122, 51.350807,5.00,0.02,254

201,440928,-3,14,327,1.00,3,3,0,0,19,88648,1113,2.63,-0.57,9.99,-6.99,-16.26,12.67,122,1086,1,-8,26,35.00,11, 35.702122, 51.350807,5.00,0.02,254

201,441214,-2,14,327,1.00,3,3,0,0,18,88645,1113,2.67,-0.47,9.96,-6.38,-16.44,13.47,122,1086,1,-8,26,35.00,11, 35.702122, 51.350807,5.00,0.02,254

201,441502,-3,15,327,1.00,3,3,0,0,18,88648,1113,2.67,-0.51,10.03,-5.10,-15.65,12.92,122,1087,1,-8,26,35.00,11, 35.702122, 51.350807,5.00,0.02,254

201,441790,-3,14,327,1.00,3,3,0,0,19,88649,1113,2.60,-0.49,9.99,-7.18,-16.20,14.08,120,1087,1,-8,26,35.00,11, 35.702122, 51.350807,5.00,0.02,254

201,442076,-2,14,327,1.00,3,3,0,0,18,88647,1113,2.64,-0.52,9.97,-7.05,-16.32,13.28,122,1087,1,-8,26,35.00,11, 35.702122, 51.350807,5.00,0.02,254

201,442267,-2,14,327,1.00,3,3,0,0,19,88644,1113,2.67,-0.50,10.03,-6.63,-16.51,13.89,123,1087,1,-8,26,35.00,11, 35.702122, 51.350807,5.00,0.02,254

201,442556,-2,14,327,1.00,3,3,0,0,19,88649,1113,2.64,-0.51,9.99,-5.53,-15.90,12.61,122,1087,1,-8,26,35.00,11, 35.702122, 51.350807,5.00,0.02,254

201,442842,-2,14,327,1.00,3,3,0,0,18,88648,1113,2.62,-0.47,10.04,-7.30,-15.77,13.77,121,1087,1,-8,26,35.00,11, 35.702122, 51.350807,5.00,0.02,254

201,443129,-3,14,327,1.00,3,3,0,0,19,88648,1113,2.63,-0.52,9.99,-5.65,-16.08,13.77,121,1087,1,-8,26,35.00,11, 35.702122, 51.350807,5.00,0.02,254

201,443320,-3,14,327,1.00,3,3,0,0,18,88646,1113,2.68,-0.54,10.09,-6.87,-16.38,13.16,123,1087,1,-8,26,35.00,11, 35.702122, 51.350807,5.00,0.02,254

201,443512,-2,14,327,1.00,3,3,0,0,19,88646,1113,2.61,-0.50,9.97,-7.30,-15.35,13.47,119,1087,1,-8,26,35.00,11, 35.702122, 51.350807,5.00,0.02,254

201,443799,-3,14,327,1.00,3,3,0,0,18,88648,1113,2.68,-0.49,10.05,-6.81,-16.63,13.65,120,1087,1,-8,26,35.00,11, 35.702122, 51.350807,5.00,0.02,254

201,444087,-2,14,327,1.00,3,3,0,0,19,88644,1113,2.66,-0.56,10.10,-6.26,-16.44,12.98,118,1087,1,-8,26,35.00,11, 35.702122, 51.350807,5.00,0.02,254

201,444374,-2,14,327,1.00,3,3,0,0,19,88645,1113,2.60,-0.52,9.90,-6.75,-16.02,13.53,119,1087,1,-8,26,35.00,11, 35.702122, 51.350807,5.00,0.02,254

201,444661,-3,14,327,1.00,3,3,0,0,18,88647,1113,2.67,-0.48,10.01,-5.90,-17.12,12.98,123,1087,1,-8,26,35.00,11, 35.702122, 51.350807,5.00,0.02,254

201,444948,-2,14,327,1.00,3,3,0,0,19,88649,1113,2.58,-0.47,10.08,-7.36,-16.08,13.22,121,1087,1,-8,26,35.00,11, 35.702122, 51.350807,5.00,0.02,254

201,445331,-2,14,327,1.00,3,3,0,0,19,88644,1113,2.62,-0.54,10.06,-7.18,-15.29,14.14,122,1087,1,-8,26,35.00,11, 35.702122, 51.350807,5.00,0.02,254

201,445619,-3,14,327,1.00,3,3,0,0,18,88646,1113,2.63,-0.51,9.99,-6.20,-15.59,13.22,117,1087,1,-8,26,35.00,11, 35.702122, 51.350807,5.00,0.02,254

201,445904,-3,15,327,1.00,3,3,0,0,19,88648,1113,2.64,-0.52,10.04,-5.77,-16.99,12.12,123,1087,1,-8,26,35.00,11, 35.702137, 51.350780,5.00,0.07,254

201,446192,-3,14,327,1.00,3,3,0,0,19,88646,1113,2.62,-0.53,10.03,-6.32,-15.53,12.67,121,1087,1,-8,26,35.00,11, 35.702137, 51.350780,5.00,0.07,254

201,446480,-3,14,327,1.00,3,3,0,0,18,88646,1113,2.64,-0.55,9.90,-6.02,-16.63,14.14,119,1087,1,-8,26,35.00,11, 35.702137, 51.350780,5.00,0.07,254

201,446767,-2,14,327,1.00,3,3,0,0,18,88648,1113,2.66,-0.52,10.10,-6.81,-15.90,12.98,121,1086,1,-8,26,35.00,11, 35.702137, 51.350780,5.00,0.07,254

201,447054,-2,14,327,1.00,3,3,0,0,19,88646,1113,2.64,-0.51,10.03,-6.08,-15.35,13.28,118,1087,1,-8,26,35.00,11, 35.702137, 51.350780,5.00,0.07,254

201,447341,-3,14,327,1.00,3,3,0,0,18,88646,1113,2.65,-0.49,10.02,-7.11,-15.65,12.67,117,1087,1,-8,26,35.00,11, 35.702137, 51.350780,5.00,0.07,254

201,447629,-3,14,327,1.00,3,3,0,0,19,88647,1113,2.62,-0.52,10.01,-5.10,-17.48,13.28,121,1087,1,-8,26,35.00,11, 35.702137, 51.350780,5.00,0.07,254

201,447915,-3,14,327,1.00,3,3,0,0,19,88646,1113,2.66,-0.46,9.93,-6.08,-16.14,12.55,119,1087,1,-8,26,35.00,11, 35.702137, 51.350780,5.00,0.07,254

201,448106,-3,14,327,1.00,3,3,0,0,19,88646,1113,2.64,-0.53,10.00,-5.41,-14.98,13.22,121,1087,1,-8,26,35.00,11, 35.702137, 51.350780,5.00,0.07,254

201,448297,-3,14,327,1.00,3,3,0,0,19,88646,1113,2.65,-0.49,9.97,-7.18,-16.20,13.53,122,1087,1,-8,26,35.00,11, 35.702137, 51.350780,5.00,0.07,254

201,448490,-2,14,327,1.00,3,3,0,0,19,88646,1113,2.61,-0.47,9.96,-6.32,-17.36,13.16,119,1086,1,-8,26,35.00,11, 35.702137, 51.350780,5.00,0.07,254

201,448680,-3,15,327,1.00,3,3,0,0,19,88647,1113,2.61,-0.51,10.03,-6.93,-17.60,12.55,120,1087,1,-8,26,35.00,11, 35.702137, 51.350780,5.00,0.07,254

201,448872,-2,15,326,1.00,3,3,0,0,19,88649,1113,2.66,-0.50,10.02,-7.18,-17.36,14.44,122,1087,1,-8,26,35.00,11, 35.702137, 51.350780,5.00,0.07,254

201,449160,-2,14,327,1.00,3,3,0,0,18,88649,1113,2.68,-0.46,9.92,-5.22,-15.47,13.16,122,1087,1,-8,26,35.00,11, 35.702137, 51.350780,5.00,0.07,254

201,449445,-2,14,327,1.00,3,3,0,0,18,88645,1113,2.60,-0.55,10.00,-6.08,-15.47,12.25,120,1087,1,-8,26,35.00,11, 35.702137, 51.350780,5.00,0.07,254

201,449734,-2,14,327,1.00,3,3,0,0,19,88645,1113,2.63,-0.51,10.02,-6.26,-16.32,12.67,121,1087,1,-8,26,35.00,11, 35.702145, 51.350761,5.00,0.03,254

201,450021,-2,14,327,1.00,3,3,0,0,18,88645,1113,2.64,-0.48,9.99,-6.26,-15.77,12.79,122,1087,1,-8,26,35.00,11, 35.702145, 51.350761,5.00,0.03,254

201,450212,-2,14,327,1.00,3,3,0,0,19,88646,1113,2.67,-0.54,9.96,-7.05,-16.38,13.71,119,1087,1,-8,26,35.00,11, 35.702145, 51.350761,5.00,0.03,254

201,450403,-2,14,327,1.00,3,3,0,0,18,88649,1113,2.69,-0.51,10.01,-6.32,-16.08,13.04,120,1087,1,-8,26,35.00,11, 35.702145, 51.350761,5.00,0.03,254

201,450595,-2,14,327,1.00,3,3,0,0,19,88648,1113,2.61,-0.52,9.96,-6.32,-16.63,14.14,120,1087,1,-8,26,35.00,11, 35.702145, 51.350761,5.00,0.03,254

201,450786,-2,14,327,1.00,3,3,0,0,19,88650,1113,2.63,-0.53,10.08,-7.48,-15.84,13.28,120,1087,1,-8,26,35.00,11, 35.702145, 51.350761,5.00,0.03,254

201,450978,-3,15,327,1.00,3,3,0,0,19,88647,1113,2.66,-0.50,10.02,-6.57,-15.41,12.31,122,1087,1,-8,26,35.00,11, 35.702145, 51.350761,5.00,0.03,254

201,451170,-2,14,327,1.00,3,3,0,0,19,88646,1113,2.66,-0.53,10.07,-6.08,-15.65,13.65,116,1087,1,-8,26,35.00,11, 35.702145, 51.350761,5.00,0.03,254

201,451360,-2,14,327,1.00,3,3,0,0,19,88648,1113,2.66,-0.49,10.04,-6.32,-15.47,12.12,122,1087,1,-8,26,35.00,11, 35.702145, 51.350761,5.00,0.03,254

201,451553,-2,14,327,1.00,3,3,0,0,19,88646,1113,2.65,-0.54,10.04,-6.02,-15.84,12.98,120,1087,1,-8,26,35.00,11, 35.702145, 51.350761,5.00,0.03,254

201,451840,-2,14,327,1.00,3,3,0,0,19,88646,1113,2.65,-0.53,9.98,-6.32,-17.05,13.28,120,1087,1,-8,26,35.00,11, 35.702145, 51.350761,5.00,0.03,254

201,452126,-2,14,327,1.00,3,3,0,0,18,88648,1113,2.64,-0.54,10.00,-6.63,-15.77,13.47,118,1087,1,-8,26,35.00,11, 35.702145, 51.350761,5.00,0.03,254

201,452414,-2,14,327,1.00,3,3,0,0,19,88645,1113,2.58,-0.50,10.01,-4.98,-17.30,13.22,122,1087,1,-8,26,35.00,11, 35.702145, 51.350761,5.00,0.03,254

201,452605,-2,14,327,1.00,3,3,0,0,18,88647,1113,2.63,-0.50,10.03,-6.14,-17.12,13.89,119,1087,1,-8,26,35.00,11, 35.702145, 51.350761,5.00,0.03,254

201,452797,-2,14,327,1.00,3,3,0,0,19,88648,1113,2.65,-0.47,9.95,-6.81,-15.90,13.40,123,1087,1,-8,26,35.00,11, 35.702145, 51.350761,5.00,0.03,254

201,453084,-2,14,327,1.00,3,3,0,0,18,88646,1113,2.67,-0.51,9.99,-7.60,-16.69,14.14,120,1087,1,-8,26,35.00,11, 35.702145, 51.350761,5.00,0.03,254

201,453370,-3,14,327,1.00,3,3,0,0,19,88644,1113,2.66,-0.51,10.00,-7.97,-15.23,13.40,121,1087,1,-8,26,35.00,11, 35.702145, 51.350761,5.00,0.03,254

201,453659,-2,14,327,1.00,3,3,0,0,19,88647,1113,2.60,-0.53,9.94,-6.69,-16.81,13.28,122,1087,1,-8,26,35.00,11, 35.702145, 51.350761,5.00,0.03,254

201,453945,-2,14,327,1.00,3,3,0,0,18,88644,1113,2.62,-0.52,9.97,-6.38,-16.20,14.32,123,1087,1,-8,26,35.00,11, 35.702145, 51.350761,5.00,0.03,254

201,454232,-2,14,327,1.00,3,3,0,0,19,88646,1113,2.66,-0.50,9.95,-5.35,-17.24,12.55,122,1087,1,-8,26,35.00,11, 35.702145, 51.350761,5.00,0.03,254

