checksumStart,logTime,missionTime,roll,pitch,heading,airSpeed,elevator,aileron,alfa,betha,standAngle,pressure,pressureAlt,ax,ay,az,gx,gy,gz,lc1,lc2,lc3,lc4,temprature,voltage,GPSSats,GPSLat,GPSLong,GPSAlt,GPSSpeed,checksumEnd
201,37306,56564,0,28,330,1.22,9,0,-77,-5,28,88295,1146,4.90,0.09,8.93,0.09,0.00,-0.15,1593,1099,289,-37,26,94,0, 35.702400, 51.350765,0.00,0.03,254

201,37591,56853,0,28,330,1.22,9,0,-77,-5,28,88293,1146,4.89,-0.01,9.03,0.03,-0.18,0.03,1593,1099,289,-37,26,90,0, 35.702400, 51.350765,0.00,0.03,254

201,37877,57140,0,28,330,1.22,9,0,-76,-5,28,88295,1146,4.90,0.03,8.98,-0.03,0.06,0.03,1592,1098,289,-37,26,94,0, 35.702400, 51.350765,0.00,0.03,254

201,38069,57426,0,28,330,1.29,9,0,-77,-5,28,88297,1146,4.91,0.06,9.06,-0.15,0.00,0.09,1592,1099,289,-37,26,94,0, 35.702400, 51.350765,0.00,0.03,254

201,38261,57617,0,28,330,1.22,9,0,-77,-5,28,88295,1146,4.93,0.03,8.97,-0.15,-0.06,-0.09,1592,1099,289,-37,26,89,0, 35.702400, 51.350765,0.00,0.03,254

201,38547,57810,0,28,330,1.14,9,0,-76,-5,28,88292,1146,4.92,0.01,8.88,-0.15,0.12,0.09,1592,1099,289,-37,26,92,0, 35.702400, 51.350765,0.00,0.03,254

201,38835,58097,0,28,330,1.22,9,0,-77,-5,28,88294,1146,4.91,0.02,8.99,-0.03,0.12,-0.03,1593,1098,289,-37,26,93,0, 35.702400, 51.350765,0.00,0.03,254

201,39122,58384,0,28,330,1.14,9,0,-76,-5,28,88291,1146,4.91,0.02,9.03,-0.03,-0.06,0.09,1592,1099,289,-37,26,93,0, 35.702400, 51.350765,0.00,0.03,254

201,39409,58671,0,28,330,1.22,9,0,-77,-5,28,88294,1146,4.89,0.02,9.05,-0.03,-0.18,-0.15,1593,1099,289,-37,26,93,0, 35.702400, 51.350765,0.00,0.03,254

201,39792,58959,0,28,330,1.22,9,0,-77,-5,28,88293,1146,4.91,0.04,8.91,0.03,-0.18,-0.15,1592,1099,289,-37,26,93,0, 35.702400, 51.350769,0.00,0.10,254

201,40175,59341,0,28,330,1.22,9,0,-77,-5,28,88292,1146,4.96,-0.01,8.97,-0.15,-0.12,0.03,1592,1099,289,-37,26,89,0, 35.702400, 51.350769,0.00,0.10,254

201,40366,59725,0,28,330,1.29,9,0,-77,-5,28,88294,1146,4.91,0.02,9.01,0.15,-0.30,0.22,1592,1099,289,-37,26,96,0, 35.702400, 51.350769,0.00,0.10,254

201,40558,59916,0,28,330,1.29,9,0,-77,-5,28,88294,1146,4.91,0.02,8.93,-0.15,-0.18,-0.21,1593,1099,289,-37,26,95,0, 35.702400, 51.350769,0.00,0.10,254

201,40750,60107,0,28,330,1.14,9,0,-76,-5,28,88296,1146,4.88,0.06,9.03,-0.03,0.00,-0.15,1593,1099,289,-37,26,95,0, 35.702400, 51.350769,0.00,0.10,254

201,41037,60298,0,28,330,1.22,9,0,-77,-5,28,88293,1146,4.93,-0.01,8.93,-0.09,-0.06,-0.15,1592,1099,289,-37,26,93,0, 35.702400, 51.350769,0.00,0.10,254

201,41228,60584,0,28,330,1.22,9,0,-77,-5,28,88294,1146,4.92,0.05,9.05,-0.15,-0.12,0.03,1593,1099,289,-37,26,95,0, 35.702400, 51.350769,0.00,0.10,254

201,41419,60777,0,28,330,1.14,9,0,-76,-5,28,88295,1146,4.92,-0.01,9.00,0.03,-0.06,0.03,1592,1098,289,-37,26,93,0, 35.702400, 51.350769,0.00,0.10,254

201,41610,60968,0,28,330,1.22,9,0,-77,-5,28,88296,1146,4.96,0.05,9.09,0.03,0.00,-0.03,1593,1098,289,-37,26,94,0, 35.702400, 51.350769,0.00,0.10,254

201,41802,61159,0,29,330,1.22,9,0,-76,-5,29,88295,1146,4.90,-0.01,8.97,-0.03,-0.06,-0.03,1593,1098,289,-37,26,94,0, 35.702400, 51.350769,0.00,0.10,254

201,41993,61351,0,28,330,1.22,9,0,-77,-5,28,88294,1145,4.88,0.01,8.91,0.09,0.00,-0.03,1593,1098,289,-37,26,95,0, 35.702400, 51.350769,0.00,0.10,254

201,42184,61541,0,28,330,1.22,9,0,-77,-5,28,88294,1146,4.91,0.01,8.95,0.09,-0.18,-0.09,1593,1099,289,-37,26,92,0, 35.702400, 51.350769,0.00,0.10,254

201,42472,61734,0,28,330,1.22,9,0,-77,-5,28,88296,1146,4.91,-0.06,8.95,-0.09,-0.06,-0.09,1592,1099,289,-37,26,92,0, 35.702400, 51.350769,0.00,0.10,254

201,42663,62022,0,28,330,1.14,9,0,-77,-5,28,88294,1146,4.88,-0.00,8.93,0.09,0.12,-0.09,1593,1099,289,-37,26,80,0, 35.702400, 51.350769,0.00,0.10,254

201,42855,62213,0,28,330,1.14,9,0,-77,-5,28,88294,1145,4.87,-0.04,8.90,-0.21,0.00,0.03,1592,1098,289,-37,26,82,0, 35.702400, 51.350769,0.00,0.10,254

201,43046,62403,0,28,330,1.22,9,0,-77,-5,28,88293,1146,4.87,-0.02,8.98,-0.15,-0.06,0.03,1592,1099,289,-37,26,83,0, 35.702400, 51.350769,0.00,0.10,254

201,43238,62595,0,28,330,1.22,9,0,-77,-5,28,88294,1146,4.92,0.01,8.99,-0.21,-0.06,-0.03,1593,1099,289,-37,26,84,0, 35.702400, 51.350769,0.00,0.10,254

201,43429,62787,0,28,330,1.22,9,0,-77,-5,28,88294,1146,4.91,0.03,8.95,-0.03,-0.12,0.03,1593,1099,289,-37,26,84,0, 35.702400, 51.350769,0.00,0.10,254

201,43716,62978,0,28,330,1.22,9,0,-77,-5,28,88291,1146,4.86,-0.02,8.92,-0.27,0.00,0.03,1593,1099,289,-37,26,82,0, 35.702400, 51.350769,0.00,0.10,254

201,44003,63265,0,28,330,1.29,9,0,-77,-5,28,88297,1146,4.92,0.02,9.01,-0.09,0.06,-0.03,1593,1099,289,-37,26,84,0, 35.702400, 51.350769,0.00,0.10,254

201,44290,63551,0,28,330,1.14,9,0,-77,-5,28,88294,1146,4.93,0.01,9.09,0.03,0.00,-0.09,1594,1099,289,-37,26,94,0, 35.702400, 51.350769,0.00,0.10,254

201,44578,63840,0,28,330,1.22,9,0,-77,-5,28,88291,1146,4.92,-0.02,8.94,-0.03,0.00,-0.03,1593,1099,289,-37,26,92,0, 35.702400, 51.350769,0.00,0.10,254

201,44864,64126,0,28,330,1.22,9,0,-77,-5,28,88294,1146,4.95,0.01,8.94,0.15,-0.18,-0.09,1593,1099,289,-37,26,95,0, 35.702400, 51.350769,0.00,0.10,254

201,45152,64413,0,28,330,1.29,9,0,-77,-5,28,88295,1146,4.92,0.02,8.96,-0.15,0.06,-0.09,1593,1099,289,-37,26,94,0, 35.702400, 51.350769,0.00,0.10,254

201,45343,64701,0,28,330,1.22,9,0,-77,-5,28,88292,1146,4.94,0.05,9.03,-0.09,-0.12,-0.15,1592,1099,289,-37,26,96,0, 35.702400, 51.350769,0.00,0.10,254

201,45534,64892,0,28,330,1.14,9,0,-77,-5,28,88293,1146,4.92,0.00,9.02,-0.03,0.06,-0.03,1592,1099,289,-37,26,94,0, 35.702415, 51.350758,0.00,1.03,254

201,45725,65083,0,28,330,1.29,9,0,-77,-5,28,88293,1145,4.91,0.02,8.99,-0.09,0.06,0.34,1592,1099,289,-37,26,94,0, 35.702415, 51.350758,0.00,1.03,254

201,45918,65274,0,28,330,1.07,9,0,-77,-5,28,88294,1146,4.96,-0.00,9.00,-0.03,-0.12,-0.09,1593,1099,289,-37,26,95,0, 35.702415, 51.350758,0.00,1.03,254

201,46109,65466,0,28,330,1.22,9,0,-77,-5,28,88293,1146,4.94,0.05,9.04,-0.09,0.06,-0.03,1593,1099,289,-37,26,95,0, 35.702415, 51.350758,0.00,1.03,254

201,46396,65656,0,28,330,1.22,9,0,-77,-5,28,88294,1146,4.97,0.01,9.04,0.03,-0.18,0.15,1593,1099,289,-37,26,93,0, 35.702415, 51.350758,0.00,1.03,254

201,46683,65945,0,29,330,1.22,9,0,-77,-5,29,88293,1146,4.89,-0.00,8.93,-0.09,-0.18,0.03,1593,1099,289,-37,26,84,0, 35.702415, 51.350758,0.00,1.03,254

201,46969,66232,0,28,330,1.22,9,0,-77,-5,28,88294,1146,4.89,0.03,8.97,-0.15,0.06,0.03,1592,1099,289,-37,26,84,0, 35.702412, 51.350758,0.00,0.45,254

201,47257,66519,0,28,330,1.22,9,0,-77,-5,28,88296,1145,4.91,0.02,9.01,-0.21,0.00,-0.03,1593,1099,289,-37,26,83,0, 35.702412, 51.350758,0.00,0.45,254

201,47449,66806,0,28,330,1.22,9,0,-77,-5,28,88296,1146,4.86,0.09,9.05,-0.09,-0.18,-0.15,1592,1099,289,-37,26,82,0, 35.702412, 51.350758,0.00,0.45,254

201,47736,66998,0,28,330,1.14,9,0,-76,-5,28,88297,1146,4.91,0.03,8.97,-0.03,-0.12,-0.03,1592,1099,289,-37,26,81,0, 35.702412, 51.350758,0.00,0.45,254

201,48022,67284,0,28,330,1.22,9,0,-77,-5,28,88296,1146,4.88,0.01,9.08,-0.03,-0.24,0.03,1593,1099,289,-37,26,82,0, 35.702412, 51.350758,0.00,0.45,254

201,48310,67570,0,28,330,1.14,9,0,-77,-5,28,88293,1146,4.93,0.07,8.99,0.03,-0.12,-0.03,1593,1099,289,-37,26,83,0, 35.702412, 51.350758,0.00,0.45,254

201,48597,67859,0,28,330,1.22,9,0,-77,-5,28,88296,1145,4.89,-0.01,8.94,-0.03,0.06,0.09,1593,1099,289,-37,26,81,0, 35.702412, 51.350758,0.00,0.45,254

201,48884,68146,0,28,330,1.14,9,0,-76,-5,28,88295,1146,4.93,0.05,9.04,-0.09,0.06,-0.09,1593,1099,289,-37,26,85,0, 35.702412, 51.350758,0.00,0.45,254

201,49171,68432,0,28,330,1.22,9,0,-77,-5,28,88295,1146,4.97,0.05,8.99,-0.09,-0.06,-0.03,1593,1099,289,-37,26,84,0, 35.702412, 51.350758,0.00,0.45,254

201,49459,68721,0,28,330,1.14,9,0,-76,-5,28,88293,1146,4.99,0.01,8.94,0.03,-0.12,0.09,1593,1099,289,-37,26,83,0, 35.702412, 51.350758,0.00,0.45,254

201,49650,69007,0,28,330,1.22,9,0,-77,-5,28,88293,1146,4.87,0.05,8.91,-0.09,0.00,-0.15,1592,1099,289,-37,26,84,0, 35.702412, 51.350758,0.00,0.45,254

201,49841,69198,0,28,330,1.22,9,0,-77,-5,28,88296,1146,4.96,0.03,9.01,0.27,-0.18,-0.03,1592,1099,289,-37,26,83,0, 35.702412, 51.350758,0.00,0.45,254

201,50033,69390,0,28,330,1.22,9,0,-77,-5,28,88293,1146,4.89,0.02,8.99,-0.03,0.06,-0.09,1592,1099,289,-37,26,88,0, 35.702412, 51.350758,0.00,0.45,254

201,50320,69580,0,29,330,1.22,9,0,-77,-5,29,88298,1146,4.91,0.03,8.93,-0.03,0.00,0.09,1593,1099,289,-37,26,90,0, 35.702412, 51.350758,0.00,0.45,254

201,50607,69869,0,28,330,1.14,9,0,-77,-5,28,88298,1145,4.94,0.01,8.94,-0.03,-0.12,-0.09,1593,1099,289,-37,26,91,0, 35.702412, 51.350758,0.00,0.45,254

201,50894,70156,0,28,330,1.14,9,0,-77,-5,28,88295,1146,4.98,-0.03,8.88,0.03,-0.18,-0.21,1592,1099,289,-37,26,94,0, 35.702412, 51.350758,0.00,0.45,254

201,51181,70443,0,28,330,1.22,9,0,-77,-5,28,88292,1146,4.96,0.03,8.96,-0.03,0.12,-0.03,1593,1099,289,-37,26,94,0, 35.702412, 51.350758,0.00,0.45,254

201,51469,70730,0,28,330,1.22,9,0,-77,-5,28,88294,1146,4.94,0.05,9.09,-0.09,-0.12,0.03,1593,1100,289,-37,26,91,0, 35.702412, 51.350758,0.00,0.45,254

201,51851,71017,0,28,330,1.22,9,0,-77,-5,28,88292,1146,4.87,0.02,8.97,-0.09,-0.12,0.03,1594,1099,289,-37,26,92,0, 35.702412, 51.350758,0.00,0.45,254

201,52138,71399,0,28,330,1.22,9,0,-77,-5,28,88295,1146,5.02,-0.03,8.99,-0.09,0.00,0.09,1593,1099,289,-37,26,90,0, 35.702412, 51.350758,0.00,0.45,254

201,52426,71687,0,28,330,1.14,9,0,-76,-5,28,88294,1145,4.90,0.03,8.97,-0.09,-0.06,0.03,1592,1099,289,-37,26,93,0, 35.702412, 51.350758,0.00,0.45,254

201,52712,71973,0,28,330,1.14,9,0,-77,-5,28,88296,1146,4.94,0.04,9.02,0.03,0.12,0.03,1593,1099,289,-37,26,90,0, 35.702377, 51.350746,0.00,0.05,254

201,53096,72260,0,29,330,1.22,9,0,-77,-5,29,88294,1146,4.93,0.00,8.98,-0.09,-0.06,-0.09,1593,1099,289,-37,26,91,0, 35.702377, 51.350746,0.00,0.05,254

201,53382,72643,0,28,330,1.22,9,0,-77,-5,28,88296,1146,4.96,0.04,8.92,-0.09,-0.18,0.03,1593,1099,289,-37,26,90,0, 35.702377, 51.350746,0.00,0.05,254

201,53574,72931,0,28,330,1.29,9,0,-77,-5,28,88296,1146,4.97,-0.02,8.94,-0.03,0.00,-0.09,1593,1099,289,-37,26,90,0, 35.702377, 51.350746,0.00,0.05,254

201,53765,73122,0,28,330,1.22,9,0,-77,-5,28,88295,1146,4.90,-0.01,8.90,-0.03,-0.06,-0.03,1593,1099,289,-37,26,91,0, 35.702377, 51.350746,0.00,0.05,254

201,53956,73314,0,28,330,1.22,9,0,-76,-5,28,88297,1146,4.93,0.03,9.01,-0.15,-0.12,0.22,1594,1100,289,-37,26,92,0, 35.702377, 51.350746,0.00,0.05,254

201,54243,73504,0,28,330,1.22,9,0,-77,-5,28,88296,1146,4.92,-0.03,8.96,0.15,0.06,0.03,1593,1099,289,-37,26,90,0, 35.702377, 51.350746,0.00,0.05,254

201,54435,73792,0,28,330,1.22,9,0,-77,-5,28,88296,1146,4.92,0.09,8.99,0.03,-0.06,-0.09,1593,1099,289,-37,26,90,0, 35.702377, 51.350746,0.00,0.05,254

201,54626,73984,0,28,330,1.22,9,0,-76,-5,28,88297,1146,4.90,0.05,8.95,0.03,0.19,0.03,1594,1100,289,-37,26,90,0, 35.702377, 51.350746,0.00,0.05,254

201,54818,74174,0,28,330,1.22,9,0,-77,-5,28,88293,1146,4.92,-0.01,8.96,-0.09,0.19,-0.15,1593,1099,289,-37,26,91,0, 35.702377, 51.350746,0.00,0.05,254

201,55010,74366,0,28,330,1.22,9,0,-77,-5,28,88295,1145,4.92,0.01,8.93,-0.15,-0.06,-0.09,1592,1099,289,-37,26,91,0, 35.702377, 51.350746,0.00,0.05,254

201,55200,74557,0,28,330,1.22,9,0,-77,-5,28,88294,1146,4.91,0.01,8.93,-0.15,0.00,0.03,1592,1099,289,-37,26,90,0, 35.702377, 51.350746,0.00,0.05,254

201,55487,74749,0,28,330,1.22,9,0,-77,-5,28,88292,1146,4.92,0.00,8.88,-0.21,0.00,0.09,1593,1099,289,-37,26,91,0, 35.702377, 51.350746,0.00,0.05,254

201,55775,75036,0,28,330,1.22,9,0,-76,-5,28,88296,1146,4.88,-0.03,9.09,-0.15,0.19,-0.03,1593,1099,289,-37,26,88,0, 35.702377, 51.350746,0.00,0.05,254

201,56062,75323,0,28,330,1.22,9,0,-77,-5,28,88294,1145,4.91,0.06,8.98,0.09,0.06,-0.15,1593,1099,289,-37,26,90,0, 35.702377, 51.350746,0.00,0.05,254

201,56349,75609,0,28,330,1.22,9,0,-77,-5,28,88293,1146,4.93,0.00,9.05,-0.09,-0.06,-0.15,1593,1100,289,-37,26,92,0, 35.702377, 51.350746,0.00,0.05,254

201,56541,75898,0,28,330,1.22,9,0,-77,-5,28,88293,1146,4.91,-0.03,8.93,-0.09,-0.06,0.03,1593,1099,289,-37,26,89,0, 35.702377, 51.350746,0.00,0.05,254

201,56827,76089,0,28,330,1.22,9,0,-77,-5,28,88295,1146,4.91,0.09,8.94,0.21,0.06,0.03,1593,1100,289,-36,26,91,0, 35.702377, 51.350746,0.00,0.05,254

201,57019,76375,0,29,330,1.29,9,0,-77,-5,29,88293,1146,4.92,-0.03,8.95,-0.15,-0.06,-0.09,1593,1100,289,-37,26,90,0, 35.702377, 51.350746,0.00,0.05,254

201,57211,76567,0,28,330,1.22,9,0,-77,-5,28,88298,1146,4.93,0.06,9.09,-0.15,-0.18,-0.15,1593,1100,289,-37,26,92,0, 35.702377, 51.350746,0.00,0.05,254

201,57404,76760,0,28,330,1.22,9,0,-77,-5,28,88297,1146,4.94,0.01,9.05,-0.09,-0.06,-0.21,1593,1099,289,-37,26,91,0, 35.702377, 51.350746,0.00,0.05,254

201,57594,76951,0,28,330,1.14,9,0,-77,-5,28,88292,1146,4.89,-0.02,8.90,-0.09,0.00,-0.09,1593,1100,289,-37,26,91,0, 35.702377, 51.350746,0.00,0.05,254

201,57787,77142,0,28,330,1.29,9,0,-77,-5,28,88292,1146,4.90,0.07,8.91,-0.09,0.12,0.03,1593,1099,289,-37,26,90,0, 35.702377, 51.350746,0.00,0.05,254

201,57976,77332,0,28,330,1.22,9,0,-77,-5,28,88298,1146,4.93,0.01,8.97,-0.03,-0.24,0.03,1593,1100,289,-37,26,90,0, 35.702377, 51.350746,0.00,0.05,254

201,58263,77523,0,28,330,1.22,9,0,-77,-5,28,88293,1146,4.93,0.05,8.97,-0.15,0.12,0.09,1593,1100,289,-37,26,90,0, 35.702377, 51.350746,0.00,0.05,254

201,58551,77811,0,28,330,1.22,9,0,-77,-5,28,88293,1146,4.86,0.01,9.00,-0.09,0.00,0.03,1593,1100,289,-36,26,91,0, 35.702377, 51.350746,0.00,0.05,254

201,58837,78098,0,29,330,1.29,9,0,-77,-5,29,88292,1146,4.87,-0.02,8.97,-0.27,0.06,0.03,1593,1100,289,-37,26,89,0, 35.702377, 51.350746,0.00,0.05,254

201,59029,78386,0,28,330,1.22,9,0,-77,-5,28,88294,1146,4.90,0.02,9.02,-0.09,-0.18,-0.09,1593,1100,289,-37,26,90,0, 35.702377, 51.350746,0.00,0.05,254

201,59220,78576,0,28,330,1.14,9,0,-77,-5,28,88299,1146,4.91,0.04,8.96,-0.15,-0.06,-0.09,1593,1099,289,-36,26,91,0, 35.702377, 51.350746,0.00,0.05,254

201,59508,78769,0,28,330,1.29,9,0,-77,-5,28,88296,1146,4.94,0.06,8.97,-0.15,0.00,0.03,1593,1100,289,-37,26,89,0, 35.702377, 51.350746,0.00,0.05,254

201,59797,79054,0,28,330,1.29,9,0,-77,-5,28,88292,1146,4.97,-0.01,9.05,-0.21,-0.12,0.03,1593,1100,289,-37,26,89,0, 35.702377, 51.350746,0.00,0.05,254

201,60082,79342,0,28,330,1.22,9,0,-77,-5,28,88293,1146,4.91,0.00,8.99,0.09,-0.06,0.09,1592,1100,289,-37,26,92,0, 35.702377, 51.350746,0.00,0.05,254

201,60369,79628,0,28,330,1.22,9,0,-77,-5,28,88295,1146,4.91,0.03,9.01,-0.03,-0.06,-0.09,1593,1099,289,-37,26,91,0, 35.702377, 51.350746,0.00,0.05,254

201,60656,79918,0,29,330,1.22,9,0,-77,-5,29,88295,1146,4.91,0.01,8.98,-0.03,-0.06,-0.15,1593,1100,289,-37,26,91,0, 35.702377, 51.350746,0.00,0.05,254

201,61039,80203,0,28,330,1.22,9,0,-77,-5,28,88294,1146,4.97,-0.06,8.95,0.03,-0.12,0.09,1593,1099,289,-37,26,91,0, 35.702377, 51.350746,0.00,0.05,254

201,61230,80586,0,28,330,1.22,9,0,-77,-5,28,88291,1146,4.91,-0.00,8.98,-0.09,-0.18,0.09,1592,1099,289,-37,26,90,0, 35.702377, 51.350746,0.00,0.05,254

201,61421,80779,0,28,330,1.22,9,0,-77,-5,28,88294,1146,4.93,-0.01,9.02,-0.03,-0.18,0.03,1593,1100,289,-37,26,90,0, 35.702377, 51.350746,0.00,0.05,254

201,61612,80969,0,28,330,1.22,9,0,-77,-5,28,88294,1146,4.90,0.00,9.03,-0.03,0.00,0.09,1593,1100,289,-37,26,90,0, 35.702377, 51.350746,0.00,0.05,254

201,61805,81160,0,28,330,1.22,9,0,-77,-5,28,88294,1146,4.97,-0.00,9.03,-0.09,0.06,-0.09,1592,1100,289,-37,26,90,0, 35.702377, 51.350746,0.00,0.05,254

201,62094,81352,0,28,330,1.22,9,0,-77,-5,28,88293,1146,4.92,0.03,8.93,-0.03,-0.06,0.15,1593,1100,289,-36,26,92,0, 35.702377, 51.350746,0.00,0.05,254

201,62378,81638,0,28,330,1.22,9,0,-77,-5,28,88294,1146,4.94,0.07,9.00,-0.09,-0.12,0.09,1593,1100,289,-37,26,89,0, 35.702377, 51.350746,0.00,0.05,254

201,62665,81927,0,28,330,1.22,9,0,-77,-5,28,88296,1146,4.95,-0.03,9.04,-0.15,0.00,0.03,1593,1100,289,-37,26,90,0, 35.702377, 51.350746,0.00,0.05,254

201,62953,82213,0,28,330,1.22,9,0,-77,-5,28,88296,1146,4.93,0.05,8.93,-0.03,-0.18,-0.21,1593,1100,289,-37,26,92,0, 35.702377, 51.350746,0.00,0.05,254

201,63239,82500,0,28,330,1.29,9,0,-77,-5,28,88295,1146,4.91,0.02,8.95,0.09,-0.06,-0.21,1593,1100,289,-37,26,88,0, 35.702377, 51.350746,0.00,0.05,254

201,63623,82788,0,28,330,1.14,9,0,-77,-5,28,88296,1146,4.91,0.02,9.01,-0.15,-0.12,0.03,1593,1100,289,-36,26,90,0, 35.702377, 51.350746,0.00,0.05,254

201,63910,83170,0,28,330,1.22,9,0,-77,-5,28,88294,1146,4.99,0.03,8.92,-0.09,-0.06,0.09,1593,1100,289,-37,26,91,0, 35.702377, 51.350746,0.00,0.05,254

201,64196,83458,0,28,330,1.22,9,0,-77,-5,28,88293,1146,4.94,-0.00,9.01,0.03,0.06,0.09,1593,1100,289,-36,26,89,0, 35.702377, 51.350746,0.00,0.05,254

201,64483,83744,0,28,330,1.22,9,0,-77,-5,28,88293,1146,4.86,0.01,8.99,0.15,0.00,0.03,1593,1100,289,-37,26,88,0, 35.702377, 51.350746,0.00,0.05,254

201,64867,84032,0,28,330,1.29,9,0,-77,-5,28,88291,1146,4.90,0.06,8.90,0.03,0.06,0.03,1593,1100,289,-36,26,90,0, 35.702377, 51.350746,0.00,0.05,254

201,65155,84414,0,28,330,1.14,9,0,-76,-5,28,88291,1146,4.88,-0.02,9.04,-0.15,-0.18,-0.03,1593,1100,289,-36,26,92,0, 35.702377, 51.350746,0.00,0.05,254

201,65441,84702,0,28,330,1.22,9,0,-77,-5,28,88297,1146,4.94,0.00,9.01,-0.15,0.06,0.15,1593,1100,289,-37,26,90,0, 35.702377, 51.350746,0.00,0.05,254

201,65728,84988,0,28,330,1.29,9,0,-77,-5,28,88296,1146,4.97,0.01,9.02,-0.09,0.06,-0.09,1593,1100,289,-37,26,91,0, 35.702293, 51.350746,0.00,0.03,254

201,65920,85275,0,28,330,1.22,9,0,-77,-5,28,88296,1146,4.89,-0.05,9.00,-0.09,0.00,0.15,1593,1100,290,-37,26,91,0, 35.702293, 51.350746,0.00,0.03,254

201,66207,85467,0,28,330,1.22,9,0,-77,-5,28,88294,1146,4.91,0.02,8.98,-0.15,-0.06,0.09,1593,1100,289,-37,26,91,0, 35.702293, 51.350746,0.00,0.03,254

201,66494,85754,0,28,330,1.22,9,0,-77,-5,28,88294,1146,4.91,0.02,8.92,-0.03,-0.06,-0.09,1593,1100,289,-37,26,89,0, 35.702293, 51.350746,0.00,0.03,254

201,66685,86042,0,28,330,1.22,9,0,-77,-5,28,88294,1146,4.90,0.00,9.01,-0.15,-0.06,0.03,1593,1100,290,-37,26,91,0, 35.702293, 51.350746,0.00,0.03,254

201,66877,86233,0,28,330,1.14,9,0,-77,-5,28,88295,1146,4.95,0.06,8.94,-0.15,0.00,-0.21,1593,1100,290,-37,26,90,0, 35.702293, 51.350746,0.00,0.03,254

201,67068,86424,0,28,330,1.22,9,0,-77,-5,28,88293,1146,4.95,0.03,8.98,-0.15,0.06,-0.03,1593,1100,290,-37,26,90,0, 35.702293, 51.350746,0.00,0.03,254

201,67260,86615,0,28,330,1.22,9,0,-77,-5,28,88296,1146,4.94,0.06,9.04,-0.03,-0.24,0.03,1593,1100,289,-37,26,91,0, 35.702293, 51.350746,0.00,0.03,254

201,67547,86807,0,28,330,1.22,9,0,-77,-5,28,88295,1146,4.91,0.07,8.98,-0.09,-0.06,-0.03,1593,1100,289,-36,26,90,0, 35.702293, 51.350746,0.00,0.03,254

201,67833,87094,0,28,330,1.22,9,0,-77,-5,28,88294,1146,4.87,0.04,9.03,0.15,-0.18,-0.03,1593,1100,290,-37,26,90,0, 35.702293, 51.350746,0.00,0.03,254

201,68121,87380,0,28,330,1.29,9,0,-77,-5,28,88293,1146,4.91,0.01,8.95,0.09,0.00,-0.03,1593,1100,289,-36,26,89,0, 35.702293, 51.350746,0.00,0.03,254

201,68313,87667,0,28,330,1.22,9,0,-77,-5,28,88297,1146,4.89,0.02,9.01,-0.09,-0.06,0.03,1593,1100,289,-36,26,90,0, 35.702293, 51.350746,0.00,0.03,254

201,68504,87860,0,28,330,1.22,9,0,-77,-5,28,88293,1146,4.89,0.04,8.93,-0.15,-0.06,-0.03,1593,1100,290,-37,26,90,0, 35.702290, 51.350742,0.00,0.08,254

201,68791,88051,0,28,330,1.22,9,0,-77,-5,28,88292,1146,4.97,0.08,9.08,0.09,-0.12,-0.03,1593,1100,290,-37,26,91,0, 35.702290, 51.350742,0.00,0.08,254

201,68983,88338,0,28,330,1.14,9,0,-76,-5,28,88293,1145,4.91,-0.08,8.98,-0.03,-0.12,-0.09,1593,1100,290,-36,26,91,0, 35.702290, 51.350742,0.00,0.08,254

201,69173,88529,0,28,330,1.22,9,0,-76,-5,28,88296,1146,4.93,0.06,9.04,0.09,-0.06,-0.03,1593,1100,290,-36,26,90,0, 35.702290, 51.350742,0.00,0.08,254

201,69365,88721,0,28,330,1.22,9,0,-77,-5,28,88295,1146,4.98,0.04,8.96,-0.03,-0.18,-0.03,1593,1100,290,-37,26,90,0, 35.702290, 51.350742,0.00,0.08,254

201,69557,88912,0,28,330,1.14,9,0,-77,-5,28,88296,1146,4.90,-0.03,8.92,-0.15,-0.12,0.09,1594,1100,290,-37,26,90,0, 35.702286, 51.350746,0.00,0.03,254

201,69749,89104,0,28,330,1.22,9,0,-77,-5,28,88294,1146,4.91,-0.01,8.93,-0.03,0.00,-0.09,1593,1100,290,-36,26,88,0, 35.702286, 51.350746,0.00,0.03,254

201,70035,89295,0,29,330,1.22,9,0,-77,-5,29,88294,1146,4.86,0.03,8.93,-0.03,0.00,-0.09,1594,1100,290,-36,26,91,0, 35.702286, 51.350746,0.00,0.03,254

201,70322,89581,0,28,330,1.14,9,0,-76,-5,28,88293,1146,4.87,0.03,8.98,-0.21,0.06,-0.09,1593,1100,290,-36,26,90,0, 35.702286, 51.350746,0.00,0.03,254

201,70514,89870,0,28,330,1.22,9,0,-77,-5,28,88294,1146,4.96,0.01,8.99,-0.09,-0.18,0.03,1593,1100,290,-36,26,90,0, 35.702286, 51.350746,0.00,0.03,254

201,70706,90060,0,28,330,1.22,9,0,-77,-5,28,88293,1146,4.89,0.00,8.97,-0.09,-0.12,0.03,1593,1101,290,-36,26,90,0, 35.702286, 51.350746,0.00,0.03,254

