checksumStart,missionTime,roll,pitch,heading,airSpeed,elevator,aileron,alfa,betha,standAngle,pressure,pressureAlt,ax,ay,az,gx,gy,gz,lc1,lc2,lc3,lc4,temprature,voltage,GPSSats,GPSLat,GPSLong,GPSAlt,GPSSpeed,checksumEnd
201,1086604,-4,21,331,1.00,-15,10,0,0,25,88550,1122,3.75,-0.72,9.59,-0.20,-0.01,-0.20,127,1109,200,-15,27,100,12, 35.702091, 51.350704,1240.00,0.01,254

201,1086795,-4,21,330,1.00,-15,25,0,0,38,88554,1122,3.80,-0.67,9.62,-0.02,0.11,0.04,127,1109,200,-15,27,100,12, 35.702091, 51.350708,1240.00,0.03,254

201,1087082,-3,21,330,1.00,-15,13,0,0,29,88552,1122,3.84,-0.68,9.59,-0.02,0.24,0.04,126,1109,200,-15,27,100,12, 35.702091, 51.350708,1240.00,0.03,254

201,1087369,-4,21,330,1.00,-15,13,0,0,26,88550,1122,3.80,-0.65,9.57,-0.02,-0.13,-0.08,126,1110,200,-15,27,100,12, 35.702091, 51.350708,1240.00,0.03,254

201,1087560,-3,21,330,1.00,-15,17,0,0,31,88551,1122,3.77,-0.71,9.61,-0.02,0.05,0.16,128,1109,200,-14,27,100,12, 35.702091, 51.350708,1240.00,0.03,254

201,1087753,-3,21,330,1.00,-15,19,0,0,32,88552,1122,3.77,-0.67,9.55,-0.02,-0.01,0.04,124,1110,200,-15,27,100,12, 35.702091, 51.350708,1240.00,0.03,254

201,1087943,-4,21,330,1.00,-15,12,0,0,27,88551,1122,3.82,-0.69,9.56,-0.14,0.05,-0.02,126,1109,200,-15,27,100,12, 35.702091, 51.350708,1240.00,0.03,254

201,1088135,-4,21,330,1.00,-15,24,0,0,37,88548,1122,3.75,-0.67,9.53,-0.08,0.17,0.16,128,1109,200,-15,27,100,12, 35.702091, 51.350708,1240.00,0.03,254

201,1088421,-4,21,330,1.00,-15,17,0,0,33,88554,1121,3.78,-0.73,9.55,0.04,-0.01,0.10,129,1110,200,-15,27,100,12, 35.702091, 51.350708,1240.00,0.03,254

201,1088709,-4,22,330,1.00,-15,12,0,0,26,88553,1122,3.81,-0.68,9.54,-0.02,-0.01,-0.02,127,1110,200,-14,27,100,12, 35.702091, 51.350708,1240.00,0.03,254

201,1088997,-4,21,330,1.00,-15,25,0,0,37,88554,1121,3.83,-0.69,9.61,-0.02,-0.01,0.04,128,1109,200,-15,27,100,12, 35.702091, 51.350708,1240.00,0.03,254

201,1089187,-4,21,330,1.00,-15,10,0,0,26,88552,1122,3.78,-0.68,9.67,0.04,0.11,0.10,125,1110,200,-15,27,100,12, 35.702091, 51.350708,1240.00,0.03,254

201,1089378,-4,21,330,1.00,-15,25,0,0,39,88550,1122,3.81,-0.76,9.46,0.10,0.05,0.04,129,1109,200,-15,27,100,12, 35.702091, 51.350708,1240.00,0.03,254

201,1089569,-3,21,330,1.00,-15,10,0,0,26,88552,1122,3.81,-0.74,9.60,-0.02,0.05,-0.08,128,1110,200,-15,27,100,12, 35.702091, 51.350708,1240.00,0.03,254

201,1089858,-4,21,330,1.00,-15,25,0,0,37,88551,1122,3.79,-0.70,9.55,0.04,-0.01,-0.14,125,1109,200,-14,27,100,12, 35.702095, 51.350708,1240.00,0.04,254

201,1090145,-4,21,330,1.00,-15,15,0,0,31,88554,1122,3.84,-0.64,9.68,0.04,0.30,-0.20,126,1109,200,-15,27,100,12, 35.702095, 51.350708,1240.00,0.04,254

